,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
161,6979,"WASPADA !!!!! Ada upaya ahoker, antek komunis n media mrk melakukan pecah-belah umat islam saat aksi 299! Aksi299",1,0,0,1,1,1,0,0,0
162,3309,Mood kerja berubah krn ni banci! \xf0\x9f\x98\x8e\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',1,1,1,0,0,0,0,1,0
163,11721,"Bongkar terus pak USER siapa itu mereka yang berusaha ""membeli"" bapak dan partai bapak ,kami rakyat Indonesia akan mendukung siapapun yang berani melawan kekuatan para penjajah modern itu pak .; #2019gantipresiden ; #jokowiend2019",1,0,0,1,0,0,0,0,1
164,4228,USER Geblek wkwkwkwkwk. Tililing tililing (\xe0\xa9\xad\xe0\xa5\x81\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5`)\xe0\xa9\xad\xe0\xa5\x81\xe2\x81\xbe\xe2\x81\xbe',0,1,0,0,0,0,0,0,0
165,8804,"Suka ngerasa kangen sama temen dan sahabat2 lama yang dulu kalo apa2 selalu bareng. Tapi aneh.. sekalinya ketemu lagi, ngerasa kayak asing.'",0,0,0,0,0,0,0,0,0
166,3043,"USER Pas masih audisi keknya, dia rambut panjang item terus sipit. Dia ngedancenya lincah bgt kek ulet bulu ngel ngel gt dahh\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0,0,0,0,0,0,0,0,0
167,9553,RT USER: Kakak : Kau bila nak kahwin?\nAku : Malas.\nMak : Kau takde pakwe ke?\nAku : Malas.\nMak : Kau cari la pakwe. Kawan lelaki kau k\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
168,5123,"USER USER USER USER USER USER Udah TOLOL, bencong lagi.... bencoooooooonnnnnnggggg...... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa'",1,1,1,0,0,0,0,1,0
169,12141,USER 8300 pekerja #korbanphkfreeport sudah setahun blm menemukan hak2nya dan terus berjuang pak. :),0,0,0,0,0,0,0,0,0
170,2218,#MataNajwaDebatJakarta topeng anda hari ini fix terbuka USER .. anda sama dgn yg mendukung anda.. BAU BUSUK,1,1,1,0,0,0,0,0,1
171,12368,"Harusnya di peringatkan, kalo , masih jahat ama islam bakalan di usir china budha di indonesia",1,0,0,1,1,1,0,0,0
172,1162,"USER Lha bung Karno anti asing, indonesia keluar dari PBB dan gerakan non Blok dimulai dari beliau dan mayoritas Jawa memujanya sehingga dijadikannya presiden seumur hidup?! \n\nmentah min ente'",0,0,0,0,0,0,0,0,0
173,2709,RT USER: Wasit goblog!!! Itu sah goal!!!',1,1,1,0,0,0,0,0,1
174,2401,"Dgn rasa ikan gurih dgn hrg mrah, bsa didptkn disini lho! Knjngi : Pmpek plmbng, jln wr supratman senggol budaya, Tohpati",0,0,0,0,0,0,0,0,0
175,9097,RT USER: Perempuan Indonesia yg ber-Burqa atau bercadar harap dimusnahkan saja dr Indonesia pak USER USER USER,1,0,0,1,1,0,0,0,0
176,3616,"Kalau mau bini senantiasa kurus, putih, nurut, lu nikah aja ama bihun, taplak. Heran sama laki model gitu.\n\n9 bulan kita nahan macem2 sakit, penderitaan, belom nyinyiran orang laen, belom ngurusin rumah, ngurusin suami. Lu kata lahirin anak dilepeh?'",0,0,0,0,0,0,0,0,0
177,9348,Wakil Gubernur Babel Abdul Fatah bersyukur peserta event Sungailiat Triathlon dari tahun ke tahun bertambah. Ia menilai event ini,0,0,0,0,0,0,0,0,0
178,8981,USER USER Gubernur rasa president,0,0,0,0,0,0,0,0,0
179,5404,"USER USER USER Adek ku ga berjilbab, pas awal masuk sma negeri. Eh pas mau ambil wudhu ada yg nyeletuk ""kirain kristen"".'",0,0,0,0,0,0,0,0,0
180,1564,USER u yg bego',1,1,1,0,0,0,0,0,1
181,11626,"USER Jawab nya gampang itu Presiden mu dihina china bangsat kamu kok diam, apa si munafik lagi bisu ?! \n\n#2019GantiPresiden'",1,1,1,0,0,1,0,0,0
182,10848,"USER USER USER Pernah denger dulu, sebelum ada rumor itu katanya emang ada yang namanya matthew tapi bukan orang Indonesia. Nah itu dia yang bikin bingung, tiba-tiba muncul nama matthew soeharsono, yang sekolah di sini rumahnya disini. Sampe make foto martin tai kan'",0,1,0,0,0,0,0,0,0
183,4459,USER USER Lidah kan tdk bertulang.. kmrn teriak anti asing aseng. Hari ini merangkul asibg aseng. \n\nKmrm musuhin radikalis skrg merangkul radikalis. Tidak ada lawan dn kawan yg abadi dlm politik. Ini basi tp msh ttp relevan.',0,0,0,0,0,0,0,0,0
184,1809,USER baca berulang ulang tetep ga ngerti gara gara libur trus jadi goblog lama lama',0,1,0,0,0,0,0,0,0
185,4564,"USER Klu bpk punya bukti pak jokowi bagi2 sembako pakai apbn laporkan k poiisi, tp klu gk da bukti cocot mu ojok mangap koyok bajul'",1,1,1,0,0,0,1,0,0
186,10453,USER Aku lihat dr cara kamu ngomong kayak nya kamu gk di sekolahin bapakmu dan gk di ajarin yg baik sama bapak mu.. memang lah bapak mu bisa nya bikin anak doang .. ya gini lah jd nya dapat anak kampret',1,1,1,0,0,0,0,0,1
187,9764,"Dear Dik USER, selamat ya atas pencapaian ini, semoga bisa dipertahankan terus. Jangan kasih kendor Dik #2019GantiPresiden ?; ;",1,0,1,0,0,0,0,0,1
188,2568,Beritanya BOHONG MULU nih pak jokowi URL,1,0,1,0,0,0,0,0,1
189,5339,USER USER Budaya kan beli cabe rawit bosS,0,0,0,0,0,0,0,0,0
190,7185,"USER USER Yang milih pasti cebong dan para pemghuni dunia gaib tadz, yg biasa kalo komen jorok.'",1,1,0,1,0,0,0,0,1
191,12268,Rasakan akibatnya skr.. Teriak pak Ahok Kafir dan penista agama ternyata Asma Dewi terlibat Korup dan Sarachen ... URL,1,0,1,0,0,0,0,0,1
192,5298,"Idiom ""cebong"" dan ""kampret"" sengaja diembuskan oknum kafir untuk memecah belah umat Islam indonesia'",1,1,0,1,1,0,0,0,0
193,7061,MBSB proses pembiayaan rumah mampu milik RM6 bilion,0,0,0,0,0,0,0,0,0
194,11777,Perjuangan kalahkan Ahok baru awal. Kita pindah lengserkan Jokowi.,1,0,1,0,0,0,0,0,1
195,8776,USER USER Ahh cebong mah gitu kalo di tanya',1,1,1,0,0,0,0,0,1
196,804,USER Tapi perdebatan spt ini memang tidak dapat dihindari. Sejarah gereja pun mencatat perpecahan pertama dalam gereja terjadi waktu konsili yerusalem karena hal ini: Apakah tradisi yahudi merupakan bagian dari ajaran kristiani atau tidak?',0,0,0,0,0,0,0,0,0
197,3254,Udah lama gak on jadi asing sama TL.',0,0,0,0,0,0,0,0,0
198,11627,USER Mampus da blm sempet ntn thx you',0,1,0,0,0,0,0,0,0
199,3761,RT USER bukan raisa pak de tapi freeport jatuh ketangan asing jahh,1,0,1,0,0,0,0,0,1
200,6671,RT USER: Orang gila tanpa gangguan mental adalah orang yang paling logis\n(?)',0,0,0,0,0,0,0,0,0
201,8413,"TOLOL nya tuh parah pisan, ada yang di lecehin, trus korban nya maki2, yang lain diem doang sibuk sama HP sendiri, WOI TOLOL, MIKIR ANYING KALO NYOKAP ATO ADE ATO KAKAK LO DI GITUIN GIMANA GOBLOK? ADA CEWE DI DEPAN LO DI LECEHIN TRUS LO PADA DIEM DOANG?",0,1,0,0,0,0,0,0,0
202,647,"""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsus PDI_Perjuangan Kota Gunungsitoli.; ; #GubernurZamanNow ; #DjarotSihar2 ; #SumutPilih2Djoss #DjarotSiharMenang #GunungSitoli #PDIPerjuangan",0,0,0,0,0,0,0,0,0
203,2222,KAN!!! SEKARANG DIA IKUT AUTIS KETAWA2 SENDIRI BACAIN MENTIONAN TWEET2.',0,0,0,0,0,0,0,0,0
204,10683,USER USER Padahall sdh dipake juga 1000 trilyun buat nyicil hutang2 rejim sebelumnya.',0,0,0,0,0,0,0,0,0
205,7192,6. Siapa saja klien yang sudah pernah kamu tangani? USER #KUchat,0,0,0,0,0,0,0,0,0
206,1742,"USER USER Kalau Khalifah bagaimana Prof. ? \nKan sudah sunatullah pastinya ? \nTuhan tidak menunjuk malaikat maka dari itu ada yang iri hati dan nggak setuju, kemudian dinamakan Iblis. \nTugas manusia sbg Khalifatullah untuk mengambil Hikmah (kebijaksanaan) dari keduanya. \n\n\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
207,10637,dasar fans kampang',1,1,0,1,0,0,0,0,1
208,6393,"We Belong Together feat. 2NE1's Park Bom tahun rilis MV 2008 dan tahun rilis lagu 2006 USER #KuisBigBangMTVN""",0,0,0,0,0,0,0,0,0
209,11043,"USER Partai islam bro....yg benar benar tau dosanya...,bukan satu kasus ini tiga kasus,ternyata kaum munafikun lebih parah dr orang kafir...'",1,1,0,1,1,0,0,0,0
210,3412,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
211,11145,Umat Budha juga harus di usir di Indonesia! URL,1,0,0,1,1,0,0,0,0
212,5859,RT USER Unch ena nya jadi bapak sby korupsi teruss,1,0,1,0,0,0,0,0,1
213,4176,RT USER USER Hutang gara-gara bapakmu yang jual aset2 ke asing nyalahin presiden skrg...tanya Jhon Perkins era kapan freeport lepas ?,1,0,1,0,0,0,0,0,1
214,10366,"USER USER USER USER USER Setuju dibatalin, lah wong ustad ngomongnya ""jancuk"", ""matamu""...kasar dan kotor, apa yg mau diambil ilmunya? Lanjut mas Permadi Arya..\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'",0,1,0,0,0,0,0,0,0
215,4873,Istana Menjawab Tudingan Presiden Membuat Rakyat Miskin,0,0,0,0,0,0,0,0,0
216,7847,Reog Ponorogo Universitas Brawijaya USER nya emang keren abis ... top bingits ...ð???ð??»ð???ð??»ð???ð??» ; ; USER ; USER ; USER ; #BulanBaktiKIPM2018 ; #GEMASATUKATA2018,0,0,0,0,0,0,0,0,0
217,872,Pecun.kelas teri nih\xf0\x9f\x98\x80 URL,1,1,1,0,0,0,0,1,0
218,3041,Allahu Akbar! Ketua Umum FPI Laporkan Ade Armando ke Bareskrim!,0,0,0,0,0,0,0,0,0
219,6270,"USER USER USER USER USER USER USER Klo Katolik ama Kristen Reformis/Protestan, skrg justru lagi giat2nya bereukumene dlm rangka penyatuan kembali seluruh pengikut Kristus di bawah satu hierarki persis zaman r",0,0,0,0,0,0,0,0,0
220,1725,"\xf0\x9f\x8c\xb9Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0
221,6426,"USER Nanya ke UWM Surabaya atau lembaga pendidikan Katolik cobak kik .. nyenengin tauk, ramah banget .. ntr malah calon customer yg sungkan \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
222,7747,USER diam kamu eek anakonda',1,1,1,0,0,0,0,0,1
223,4354,RT USER: USER Mari kita lihat saja sejauh mana parahnya Jakarta tanpa Ahok ini nanti setelah pelantikan gubernur baru...,1,0,1,0,0,0,0,0,1
224,1355,"USER PRD itu komunis apa bukan,,,????'",0,0,0,0,0,0,0,0,0
225,10789,RT USER: Aku tak tau sukmawati\nYang kutau seorang pembaca puisi tak bernurani\nAku tak kenal sukmawati\nYang kukenal Iblis sedang m\xe2\x80\xa6',1,1,1,0,0,0,0,0,1
226,12792,"USER USER USER udik banget si cit, udah minum aja /jejelin/ #NIC0TINWEDD'",1,1,1,0,0,0,0,0,1
227,8089,USER USER Wkwk bodo anjer',0,1,0,0,0,0,0,0,0
228,1818,"Ada yang hobby :\nNgutang \nJual Asset\nSibuk Segala Urusan\nJual Issue Radikal\nImpor hasil tani/ternak\nImpor TKA\nAmnesia pura2 lupa\n#miskinMoralitascuihhh\nDan,\nRakyat dibuat PLONGA PLONGO Rp. 14rb/hari sdh TDK MISKIN lg\n\xf0\x9f\xa4\x94\xf0\x9f\x",1,1,1,0,0,0,0,0,1
229,1583,Saya suka video USER,0,0,0,0,0,0,0,0,0
230,7449,RT USER: #SANGE_AAAAAAAAAAH #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... URL,0,1,0,0,0,0,0,0,0
231,7017,"USER USER USER USER sampe segitunya jadi penjilat,,, ngakunya muslim, agamanya di hina&amp;di nista si BTP cangkem mingkem, ahok akan selalu di kenang oleh kaum penjilat kek elo.'",1,1,1,0,0,0,0,0,1
232,471,USER Jangan jangan otak makelar penjual asset negara apa maling asset negara ? \xf0\x9f\x91\x89USER pertamina di jual mau di isi TKA dari Tiongkok \xe2\x9d\x93#2019GantiPresiden \nURL,1,0,1,0,0,0,0,0,1
233,3475,Ga ngerti gua nikmatnya dimana orang orang yang sengaja ikut desak desakan diangkutan umum demi nyenggol bokong doang.',0,0,0,0,0,0,0,0,0
234,316,RT USER: USER USER USER USER USER USER kaya monyet',0,1,0,0,0,0,0,0,0
235,5897,"Bbm Naik, Listrik Naik, Telur Naik. \nMasih Juga Percaya dengan Ini Rezim Koplak...?'",1,1,1,0,0,0,0,0,1
236,12282,RT USER HAL yang BIASA dan gak jadi masalah di zaman SBY sekarang semuanya dibesar-besarkan. Dasar jokowi otoriter URL,1,0,1,0,0,0,0,0,1
237,3753,John Mayer ini suka sarap-sarap ngegemesin. \xf0\x9f\x98\x82\xf0\x9f\x98\x8d',0,1,0,0,0,0,0,0,0
238,11276,"Di Cina contohnya, seiring meningkatnya beras sintetis, jagung sintetis dll, produk yang ber-label #halal menjadi solusi tersendiri bagi masyarakat Cina yang tidak ingin tertipu.\n\nPasar inilah yang telah diisi oleh Malaysia disana.'",0,0,0,0,0,0,0,0,0
239,1634,Jokowi menguasai Jawa Barat...,0,0,0,0,0,0,0,0,0
240,3737,RT USER: Milea: Kamu senang mikirin aku? \nDilan: Senang dan bingung. Bingung cara mahu berhentinya.\nMilea: Kamu mahu berhenti mikiri\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
241,6261,"FAKTA BAPAK PRABOWO YG CEBONG TDK MAU AKUI.; PRABOWO : Ketua Partai; Dilan : Petugas Partai; PRABOWO : Seorang Militer; Dilan : Tukag Kayu; PRABOWO : Gagah dan tampan; Dilan : (Gak tega nulisnya ); PRABOWO : Pandai Bahasa Inggris dan Jerman,; Dilan : Anu..",1,1,1,0,0,0,0,0,1
242,5449,"IPK 3,5 ra ono artine nek ra iso bahasa Inggris. Padahal jurusan bahasa neng SMA bukanlah jurusan yg favorit. Tapi Iso bahasa Inggris = modal awal golek gawean. Milih jadi TKI di Singapura yg berangkat tanpa gelar tapi pulang dah bisa ngomong bahasa Ingg",0,0,0,0,0,0,0,0,0
243,7180,USER Seperti melihat punuk onta',0,0,0,0,0,0,0,0,0
244,4900,USER MASALAHNYA CEBONG LEBIH MENGEKSPOSE MENONJOLKAN HANYA INFRASTRUKTUR TANPA PEDULI BAYAR UTANGNYA',1,1,1,0,0,0,0,0,1
245,4296,"USER Hahahha klo kampret boleh mengatasnamakan umat sama ulama, knp pula klo cebong ga boleh??'",1,1,0,1,1,0,0,0,0
246,5341,USER USER DIKTATOR JOKOWI ITU SEBENARNYA JONGOS ORGANISASI JAGAL MANUSIA NAHDATUL ULAMA,1,1,0,1,1,0,0,0,0
247,10731,USER nanti malem ya kita nete yang \xf0\x9f\x98\x9,0,1,0,0,0,0,0,0,0
248,10830,Kita harus bersiap dalam serangan yang dilakukan bangsa yahudi. Kita harus tingkatkan iman dan taqwa kita kepada Allah SWT -kata yang khutbah-',0,0,0,0,0,0,0,0,0
249,8207,"USER Kapir asli bisanya cuma menang busa di mulut, di alam nyata cuma jadi pecundang....oh pemuja Wowo'",1,1,1,0,1,0,0,0,0
250,394,USER USER USER USER USER USER USER USER USER Sastra e karl mark. PENTOLAN komunis rusia.',0,0,0,0,0,0,0,0,0
251,11079,USER Wkwk jahat mah edan',0,1,0,0,0,0,0,0,0
252,10769,"5. Presiden USER: Airport Kertajati yang bisa menampung kurang lebih 5,6 juta penumpang (tahap pertama) ini merupakan airport terbesar setelah Soekarno-Hatta #JokowiSelesaikanKertajati",0,0,0,0,0,0,0,0,0
253,3875,Calon Gubernur Sumatera Utara Nomor Urut 2 Djarot Saiful Hidayat tegaskan tidak akan membagi-bagikan uang pada pemilihan Gubernur dan Wakil Gubernur Sumatera Utara Tahun 2018.; ; #Sumutbersih #GubernurZamanNow #DjarotSihar2 ; #SumutPilih2Djoss ; PDI_Perjua,0,0,0,0,0,0,0,0,0
254,2046,Insom my life \xf0\x9f\x98\xb4generasi malam susah tidur pagi susah bangun',0,0,0,0,0,0,0,0,0
255,12261,RT USER: Liburan emang paling enak ngentot. Drpd gak ngapa ngapain mending enak enak sama gw. Buat yg mau booking DM aja. Anyway g\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
256,4071,USER kemaren momoland sekarang wanna one. gasuka bgt liat orang sukses babi emg netijen',1,1,1,0,0,0,0,0,1
257,7524,Bank rumah boleh direalisasi,0,0,0,0,0,0,0,0,0
258,10242,"Aku sih berharap para cebong itu demo dan melaporkan USER atas dugaan penistaan agama mereka, biar dunia meliat gerombolan org2 dungu yg slama ini bersembunyi didumay dan diketiak penguasa. ??? #SuramBray",1,1,0,1,0,0,0,0,1
259,2244,"Rusia-Kroasia. Indonesia-Rusia sewajarnya. Hindari salah paham negara2 anti komunis sprt AS. Peduli kemanusiaan harus. Tidak cm Rusia tapi smua tanpa kaitkan agama. Kemerosotan moral sebabkan keserakahan memicu perang, Orang yg tdk hentikannya tdk pantas",0,0,0,0,0,0,0,0,0
260,10195,USER USER kamu tuyul. aku majikannya hehehe',0,1,0,0,0,0,0,0,0
261,12407,USER USER USER USER Bukannya teraweh malah nyebar spoiler anjir anjir jancuk lah',0,1,0,0,0,0,0,0,0
262,7339,Kampret merah tuh apa?.-. URL,0,0,0,0,0,0,0,0,0
263,2867,USER Sama seperti indonesia harus ada perubahan caranya #2019GantiPresiden,0,0,0,0,0,0,0,0,0
264,7811,USER USER USER USER USER USER USER USER Kek punya titit aj lu',0,1,0,0,0,0,0,0,0
265,6829,"Help Desk Terpadu KPU RI, siap membantu anda dlm penyelenggaraan Pilkada 2018 &amp; Pemilu 2019 | Utk konsultasi, silakan hubungi (021) 31902573, 31902583, atau dtng lgsg ke Ruang Help Desk Lt.1 KPU RI, Jl. Imam Bonjol No.29 Jakarta | Senin-Jumat, pukul 08",0,0,0,0,0,0,0,0,0
266,11645,USER USER Tipiwan tipi favorit kaum fiksi yg dungu \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1,1,0,1,0,0,0,0,1
267,9156,"Karena mereka SADAR REZIM ini kesempatan buat Neo KOMUNIS bangkit kembali,kapan lagi atau tidak sama sekali.",1,0,1,0,0,1,0,0,0
268,365,"RT USER USER Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.",1,0,1,0,0,0,0,0,1
269,10896,Dukungan anti hoax dan pilkada damai oleh warga dan linmas kel.nginden janhkungan sukolilo sby,0,0,0,0,0,0,0,0,0
270,7260,Kenapa TGB membelot ke arah mendukung Jokowi 2 Periode? Bisa jadi sebagai jawaban atas tekanan asing bagaimana proyeksi presiden 2019.***',0,0,0,0,0,0,0,0,0
271,4985,"Ngadain diskusi dibilang mau bangkitin PKI ngebelain yg di""pki""-kan paksa dituduh antek komunis.",1,0,0,1,0,1,0,0,0
272,4920,USER USER BODOH\nMengikuti bukan berarti soal tampilan bro\nTapi sifat Kasih Kristus.\nBukan harus pakai daster rambut gondrong jenggot bandot.',1,1,1,0,1,0,1,0,0
273,12555,"Ributkan ekonomi salah, Ributkan hukum salah, Ributkan otoriter salah, Ributkan patung salah. Trus kami bolehnya apa pak USER",1,0,1,0,0,0,0,0,1
274,5746,SBY ERA: Kemana duit negara proyek mangkrak semua..,1,0,0,1,0,0,0,0,1
275,2765,Astaghfirullohal'aziim tlg diingatkn aj jgn sampai #musyrik #SalamBudaya #SpiritGN #Sragen #Yogyakarta #haram #aGama,0,0,0,0,0,0,0,0,0
276,1892,Cintai budaya kita sob,0,0,0,0,0,0,0,0,0
277,3059,"USER Makanya itu, tapi aku asal jawab aja masih. Bloon ya. : "" ('",0,1,0,0,0,0,0,0,0
278,2905,"Idealnya berpolitik di dalam modern nation-state, politik identitas itu gak terpakai lagi sih. Loe bisa muslim, dan gue bisa ateis, tapi kita berdua bisa punya pilihan yg sama. And that's OK. Pilihan2 kita didasarkan pertimbangan2 akal sehat. Bukan sekta",0,0,0,0,0,0,0,0,0
279,13077,USER USER Gak sudi rakyat punya presiden jongos kacung Cina. Itu cuma presidennya cebong2 cina aja.',1,1,1,0,0,1,0,0,0
280,7592,USER Gubernur yg terpilih sekarang.akan hancur dgn perbuatannya.lihat saja nanti.ahok no 1.,1,0,1,0,0,0,0,0,1
281,6358,USER USER USER gubernur Guwa!!!!,0,0,0,0,0,0,0,0,0
282,8353,"USER Udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...Gusti Allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu'",1,1,0,1,0,0,0,0,1
283,10738,OmMakarOm yanga Makar jelas Megawati... membiarkan cina-cina korup BLBI berada di PDIP ! Lengserkan Jokowi,1,0,0,1,0,1,0,0,0
284,3389,"__-__; Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0
285,12275,PErempiuan Andalan,0,0,0,0,0,0,0,0,0
286,8763,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,1,0,0,1,1,0,0,0,0
287,10461,Se tu ju bang,0,0,0,0,0,0,0,0,0
288,11984,"RT USER: Jangan jadikan bodoh, babi ,sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin\xe2\x98\xba\xef\xb8\x8f'",0,1,0,0,0,0,0,0,0
289,11121,tolong entot silit ku dong om\nFaaiz\nArdhi\nBambang Priyo\nRidwan Hasian Firdaus',0,1,0,0,0,0,0,0,0
290,5205,USER USER Itulah kampret keparat radikalis pecinta kotoran onta. Beda dgn USER yg selalu berjuang membangun NKRI. Kalo kampret genk si cabul rizieq syihab bisa ngapain? Mrk cuma bisa RIBUT RUSUH RUSAK! Malu oh sungguh memalukan!',1,1,0,1,0,0,0,0,1
291,6464,USER USER lu kan yg modar',1,1,1,0,0,0,0,0,1
292,7725,HEBAHAN PENAWARAN PROGRAM DIPLOMA PENDIDIKAN LEPASAN IJAZAH (DPLI) DAN PROGRAM IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) (ISMPPI) KEMASUKAN SEPTEMBER 2018 DI UNISZA.; ; Sukacita dimaklumkan bahawa Universiti Sultan Zainal...,0,0,0,0,0,0,0,0,0
293,2079,USER USER USER USER Yah nggak ngerti2 yg buat syiah itu yahudii mbak abdullah bin saba baca sejarah nggakkk.....jadi nggak mungkin yahudi serang syiah.....sodara kandung......',0,0,0,0,0,0,0,0,0
294,3119,BUBARKAN SAJA PANSUS KPK.kalo Perlu Buat Poling.Rakyat di luar parlemen biar yg menentukan Bubarkan Pansus KPK. URL,1,0,0,1,0,0,0,0,1
295,8764,USER Ingat PDI ingat komunis ya.?,1,0,0,1,0,1,0,0,0
296,11340,INFO IRAK:\nSyiah Sadrist Koalisi dgn Komunis untuk Menangkan Pemilu di Irak\n(Tak Menutup Kemungkinan dapat Terjadi di Negara Lain) \xe2\x80\x94 khawatir',0,0,0,0,0,0,0,0,0
297,2328,"USER USER itu kerjaan cornelis, tionghoa yg stress gila'",1,1,0,1,0,1,1,0,0
298,9850,"USER Gue daftar sanata dharma jogja nes, tp itu katholik'",0,0,0,0,0,0,0,0,0
299,12284,USER Itu lagi ngomong bacot dalem ati',0,1,0,0,0,0,0,0,0
300,7754,USER bisu?',0,0,0,0,0,0,0,0,0
301,1551,*Bravoo Presiden Jokowi !ð???* Presiden Joko Widodo (Jokowi) tercatat sudah merampungkan 30 proyek strategis nasional (PSN) yang terhitung sejak 2016-2017. Apa saja?,0,0,0,0,0,0,0,0,0
302,9316,"[75:24] Dan wajah-wajah (orang kafir) pada hari itu muram,'",0,0,0,0,0,0,0,0,0
303,9029,RT USER SBY 10 tahun ngapain aja tuh ? gelo,1,1,1,0,0,0,0,0,1
304,4635,USER USER USER USER USER USER USER Cebong dongo model ente yang punya IQ 200 dan kebanyakan berendem dikolam butek mana tahu soal masalah ibadah ??\nWong sudah jelas syetan itu satu2 mahluk pembangkang ciptaan tuhan dan sif,1,1,1,0,0,0,0,0,1
305,9443,RT USER: USER Knp gak Selamat Natal aja sekalian ? \xf0\x9f\xa4\x97 hehe...dasar si mimin bolot ! \xf0\x9f\x98\x9d',1,1,0,1,0,0,1,0,0
306,6495,ini baru adil..; prabowo capres ku ; JOKOWI PRESIDEN KU; Prof. USER WAPRES KU; ; Hmmmmm....,0,0,0,0,0,0,0,0,0
307,8194,Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! DebatFinalDKI DebatFinalPilkadaJKT,1,1,1,0,0,0,0,0,1
308,4813,USER Muka lo aja burik bangsat. Gimana mau dapat ewean USER',1,1,1,0,0,0,1,1,0
309,12800,"USER pernah berdiri diujung kolam, terus suruh sodara q ngedorong eh didorong beneran trs q nangis like gembel basah2 an. yg bego tuh syp :('",0,1,0,0,0,0,0,0,0
310,11603,USER Evolusi dari cupu - cool (cool nya kyk es di tengah gurun) \xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',0,0,0,0,0,0,0,0,0
